,Shipment Date,Matching Fields,Consignee,Consignee Full Address,Consignee Email 1,Consignee Phone 1,Consignee Website 1,Consignee Profile,Consignee Trade Roles,Shipper,Shipper Full Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,Shipper Trade Roles,Notify Party,HS Code,Goods Shipped,Volume (TEU),Gross Weight (kg),is_weapon
679,2014-12-28,HS Code (4-digit): 9306,Vanguard Logistic Group,"Av. Senador Feijó, 14 - Centro, Santos - SP, 11015-500, Brazil",,,,https://panjiva.com/Vanguard-Logistic-Group/39584338,Logistics,Vanguard Logistic Group,China,,,,https://panjiva.com/Vanguard-Logistic-Group/44918548,Logistics,VANGUARD LOGISTIC GROUP,93060000,"23 SLAC 23 PALLETS . 2278 BOXES BULLET CORES ONLY, NON-HAZARDOUS 3,000,000 ROUNDS ABOVE CARGO LOADED IN 23 OUTER BOXES",2.0,27608.0,True
680,2014-12-21,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Simtex International,Belgium,,,,https://panjiva.com/Simtex-International/36074908,,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,UNPRIMED SHOTSHELLS,1.0,5670.0,True
681,2014-12-21,HS Code (4-digit): 9306,Fox Cargo,"R. Padre Raposo, 713 - Mooca, São Paulo - SP, 03118-001, Brazil",,,,https://panjiva.com/Fox-Cargo/39584039,Logistics,Camexim Cominser,France,,,,https://panjiva.com/Camexim-Cominser/44923158,,FOX CARGO,93062900,EMPTY UNPRIMED CASES,2.0,10431.0,True
682,2014-12-20,HS Code (4-digit): 9306,Inc. W Trade Importacao E Exportacao Ltda,"Avenida das Américas, 3500 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102, Brazil",,+55 21 2439 1437,,https://panjiva.com/Inc-W-Trade-Importacao-E-Exportacao-Ltda/36039541,"Trading Company, Wholesale",Pnj Painball Co.,"620-3 Dongcheon-dong, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,,https://panjiva.com/Pnj-Painball-Co/36053296,,LOGITRADE INTL,93060000,"20 PALLETS 3,200 BOXES OF PAINTBALL 17MM MORE THAN 2 COLORS PAINTBALL",2.0,22800.0,True
683,2014-12-19,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Simtex International,Belgium,,,,https://panjiva.com/Simtex-International/36074908,,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,"1 LOT EMPTY CARTRIDGES CASES, WITHOUT PRIMERS 203 BOXES",0.49,3991.0,True
684,2014-12-13,HS Code (4-digit): 9306; Goods Shipped: 1 40´H/Cstc 540 Carton Box On 22 Pallet Unprimed Shotshells Ncm: 9306.29.00,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Atlantic Integrated Freight Srl,"Strada Comunale Virgo Potens, 25, 15057 Tortona Alessandria, Italy",,,,https://panjiva.com/Atlantic-Integrated-Freight-Srl/44912849,Logistics,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,1 40´H/CSTC 540 CARTON BOX ON 22 PALLET UNPRIMED SHOTSHELLS NCM: 9306.29.00,2.0,11070.0,True
685,2014-11-30,HS Code (4-digit): 9306,Walsywa Ind E Comercio De Produtos Metalurgicos Ltda,"R. Nossa Sra. Da Paz, Balneário Piçarras - SC, 88380-000, Brazil",,,,https://panjiva.com/Walsywa-Ind-E-Comercio-De-Produtos-Metalurgicos-Ltda/36028031,Manufacturer,"Yibin Yili Group Co., Ltd.","Mannargudi, Tamil Nadu, India",,,,https://panjiva.com/Yibin-Yili-Group-Co-Ltd/36060576,,CAPITAL TRADE IMPORTACAO E EXPORTACAO LTDA,93063000,1X20ST CONTAINER SAID TO CONTAIN 24 PALLETS TOOL ACCESSORIES (POWERLOADS) NCM NO.93063000,1.0,10056.0,True
687,2014-11-23,HS Code (4-digit): 9306,Dhl Danzas Air & Ocean,"R. Quinze de Novembro, 119 - Centro, Santos - SP, 11010-151, Brazil",,,,https://panjiva.com/Dhl-Danzas-Air-Ocean/39583569,Logistics,Dhl Danzas Air & Ocean,Slovakia,,,,https://panjiva.com/Dhl-Danzas-Air-Ocean/44915044,Logistics,DHL DANZAS AIR & OCEAN,93069000,24 PALLETS 576 CARTON BOXES OF 633600 M9 LINKS FOR AMMUNITIONS: 12.7 X 99 MM NATO 24 PALLETS 600 CARTON BOXES OF 3 000 000 M13 LINKS FOR AMMUNIT:IONS 7.62 X 51 MM NATO,4.0,25284.0,True
688,2014-11-22,HS Code (4-digit): 9306,Fox Cargo,"R. Padre Raposo, 713 - Mooca, São Paulo - SP, 03118-001, Brazil",,,,https://panjiva.com/Fox-Cargo/39584039,Logistics,Dafarra & Seves Srl,"Via XII Ottobre, 2, 16121 Genova GE, Italy",,,,https://panjiva.com/Dafarra-Seves-Srl/44911433,Logistics,FOX CARGO,93062900,622 PK WADS AND GUALBO,1.0,6595.0,True
689,2014-11-18,"HS Code (4-digit): 9306; Goods Shipped: ...Under P.O.: 4500157007 Fob Buenos Aires Gross Weight: 20,500 Ton Net Weight: 20 Ton Ncm: Perdigones De Plomo: 9306,29, 00,300 L Consolidated Cargo",Fischer & Rechsteiner Do Brasil,"R. do Retiro, 432 - Parque do Colégio, Jundiaí - SP, Brazil",,,,https://panjiva.com/Fischer-Rechsteiner-Do-Brasil/44909478,,Transcargo Argentina S.A.,"Avenida Domingo Faustino Sarmiento 94, Chivilcoy, Buenos Aires, Argentina",info@transcargoarg.com.ar,+54 9 11 5218 7500,transcargoarg.com.ar,https://panjiva.com/Transcargo-Argentina-S-A/1296900,"Manufacturer, Logistics, Wholesale",FISCHER & RECHSTEINER DO BRASIL,93062900,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 20 BUNDLES 20 DRUMS LEAD SHOT # 7 1/2 (20 DRUMS) WOODEN PALLETS: YES FUMIGATED: YES SUB TOTAL DRUMS/BUNDLES FOR CONT: 20 (TWENTY) SUB TOTAL M3 FOR CONT: 9,6960 M3 20 (TWENTY) UNDER P.O.: 4500157007 FOB BUENOS AIRES GROSS WEIGHT: 20,500TON NET WEIGHT: 20 TON  NCM: PERDIGONES DE PLOMO: 9306,29, 00,300L CONSOLIDATED CARGO",1.0,20500.0,True
690,2014-11-16,HS Code (4-digit): 9306,Walsywa Ind E Comercio De Produtos Metalurgicos Ltda,"R. Nossa Sra. Da Paz, Balneário Piçarras - SC, 88380-000, Brazil",,,,https://panjiva.com/Walsywa-Ind-E-Comercio-De-Produtos-Metalurgicos-Ltda/36028031,Manufacturer,"Yibin Yili Group Co., Ltd.","Mannargudi, Tamil Nadu, India",,,,https://panjiva.com/Yibin-Yili-Group-Co-Ltd/36060576,,FULL COMEX TRADING SA,93063000,1X20ST CONTAINER 21 PALLETS TOOL ACCESSORIES (POWERLOADS),1.0,9233.0,True
691,2014-11-15,"HS Code (4-digit): 9306; Goods Shipped: 20 Packages Of Paintball 17 Mm More Than 2 Colors Invoice No. : Pnj20140819 2 / C 13, 14 * N.C.M No : 9306",Inc. W Trade Importacao E Exportacao Ltda,"Avenida das Américas, 3500 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102, Brazil",,+55 21 2439 1437,,https://panjiva.com/Inc-W-Trade-Importacao-E-Exportacao-Ltda/36039541,"Trading Company, Wholesale","Zaion Shipping Co., Ltd.",South Korea,,+82 23 777 1114,,https://panjiva.com/Zaion-Shipping-Co-Ltd/5349484,Logistics,AVIEX AGENCIAMENTO DE CARGAS LTDA,93060000,"20 PACKAGES OF PAINTBALL 17MM MORE THAN 2 COLORS INVOICE NO. : PNJ20140819-2 / C-13, 14 * N.C.M NO : 9306",2.0,22800.0,True
692,2014-11-11,"HS Code (4-digit): 9306; Goods Shipped: ...9 (3 Drums) Gross Weight: 20,500 Ton Net Weight: 20 Ton Total Bundles: 20 Total Drums: 20 Ncm: Perdigones De Plomo: 9306,29, 00,300 L",Fischer & Rechsteiner Do Brasil,"R. do Retiro, 432 - Parque do Colégio, Jundiaí - SP, Brazil",,,,https://panjiva.com/Fischer-Rechsteiner-Do-Brasil/44909478,,Transcargo Argentina S.A.,"Avenida Domingo Faustino Sarmiento 94, Chivilcoy, Buenos Aires, Argentina",info@transcargoarg.com.ar,+54 9 11 5218 7500,transcargoarg.com.ar,https://panjiva.com/Transcargo-Argentina-S-A/1296900,"Manufacturer, Logistics, Wholesale",FISCHER & RECHSTEINER DO BRASIL,93062900,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 20 BUNDLES LEAD SHOT # 5 (2 DRUMS) LEAD SHOT # 6 (2 DRUMS) LEAD SHOT # 7 (2 DRUMS) LEAD SHOT # 7 1/2 (9 DRUMS) LEAD SHOT # 8 (2 DRUMS) LEAD SHOT # 9 (3 DRUMS) GROSS WEIGHT: 20,500TON NET WEIGHT: 20 TON TOTAL BUNDLES: 20 TOTAL DRUMS: 20 NCM: PERDIGONES DE PLOMO: 9306,29, 00,300L",1.0,20500.0,True
694,2014-11-09,HS Code (4-digit): 9306,Walsywa Ind E Comercio De Produtos Metalurgicos Ltda,"R. Nossa Sra. Da Paz, Balneário Piçarras - SC, 88380-000, Brazil",,,,https://panjiva.com/Walsywa-Ind-E-Comercio-De-Produtos-Metalurgicos-Ltda/36028031,Manufacturer,"Yibin Yili Group Co., Ltd.","Mannargudi, Tamil Nadu, India",,,,https://panjiva.com/Yibin-Yili-Group-Co-Ltd/36060576,,FULL COMEX TRADING SA,93063000,1X20ST CONTAINER 20 PALLETS TOOL ACCESSORIES (POWERLOADS),1.0,9756.0,True
695,2014-11-02,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Atlantic Integrated Freight Srl,"Strada Comunale Virgo Potens, 25, 15057 Tortona Alessandria, Italy",,,,https://panjiva.com/Atlantic-Integrated-Freight-Srl/44912849,Logistics,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,1XHC40 FCL/FCL 540 CARTON BOX UNPRIMED SHOTSHELLS,2.0,9720.0,True
696,2014-11-02,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Simtex International,Belgium,,,,https://panjiva.com/Simtex-International/36074908,,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,300 BOXES UNPRIMED SHOTSHELLS,1.0,5280.0,True
697,2014-11-02,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Atlantic Integrated Freight Srl,"Strada Comunale Virgo Potens, 25, 15057 Tortona Alessandria, Italy",,,,https://panjiva.com/Atlantic-Integrated-Freight-Srl/44912849,Logistics,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,1 40´H/CSTC 540 CARTON BOX UNPRIMED SHOTSHELLS,2.0,9720.0,True
698,2014-10-31,HS Code (4-digit): 9306,Ancora Brasil Comercio Importacao E Exportacao Ltda Me,"Rua Pedro da Silva Maciel, 630 - Palmital, Chapecó - SC, 89814-082, Brazil",,+55 49 3025 4976,,https://panjiva.com/Ancora-Brasil-Comercio-Importacao-E-Exportacao-Ltda-Me/36038465,Trading Company,Bon Voyage International S.A.,Panama,,,,https://panjiva.com/Bon-Voyage-International-S-A/36061771,,HM WAY LOGISTICS,93063000,1 HIGH CUBE 40´ CONTAINER 36 PALLETS POWER LOADS .27,2.0,18085.0,True
699,2014-10-30,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Simtex International,Belgium,,,,https://panjiva.com/Simtex-International/36074908,,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,WADS AND GUALBO BALLS,1.0,7028.0,True
700,2014-10-26,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Simtex International,Belgium,,,,https://panjiva.com/Simtex-International/36074908,,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,UNPRIMED SHOTSHELLS,2.0,10448.0,True
701,2014-10-23,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Simtex International,Belgium,,,,https://panjiva.com/Simtex-International/36074908,,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,WADS AND SLUGS,1.0,6693.0,True
702,2014-10-19,HS Code (4-digit): 9306,Walsywa Ind E Comercio De Produtos Metalurgicos Ltda,"R. Nossa Sra. Da Paz, Balneário Piçarras - SC, 88380-000, Brazil",,,,https://panjiva.com/Walsywa-Ind-E-Comercio-De-Produtos-Metalurgicos-Ltda/36028031,Manufacturer,"Yibin Yili Group Co., Ltd.","Mannargudi, Tamil Nadu, India",,,,https://panjiva.com/Yibin-Yili-Group-Co-Ltd/36060576,,FULL COMEX TRADING SA,93063000,1X20ST CONTAINER 22 PALLETS TOOL ACCESSORIES (POWERLOADS),1.0,10942.0,True
703,2014-10-18,HS Code (4-digit): 9306,Rocomex,"Avenida Geremário Dantas, 1450 - Pechincha, Rio de Janeiro - RJ, 22760-401, Brazil",,,,https://panjiva.com/Rocomex/36028218,,"Shandong Shengjian Biotech Co., Ltd.",China,,,,https://panjiva.com/Shandong-Shengjian-Biotech-Co-Ltd/44913799,,ROCOMEX,93069000,3600 CARTONS PAINTBALL,2.0,23800.0,True
704,2014-10-18,HS Code (4-digit): 9306,Dhl Danzas Air & Ocean,"R. Quinze de Novembro, 119 - Centro, Santos - SP, 11010-151, Brazil",,,,https://panjiva.com/Dhl-Danzas-Air-Ocean/39583569,Logistics,Dhl Danzas Air & Ocean,Slovakia,,,,https://panjiva.com/Dhl-Danzas-Air-Ocean/44915044,Logistics,DHL DANZAS AIR & OCEAN,93069000,12 PALLETS CARTON BOXES OF 1 500 000 M13 LINKS FOR AMMUNIT:IONS 7.62 X 51 MM NATO,1.0,6750.0,True
705,2014-10-16,HS Code (4-digit): 9306,Companhia Brasileira,"Rua Humberto de Campos, 3220 - Bocaina, Ribeirão Pires - SP, Brazil",,+55 11 2139 8200,,https://panjiva.com/Companhia-Brasileira/36037687,,Compania Nationala Romtehnica Sa,"Bulevardul Timisoara 1.5, București, Romania",,,,https://panjiva.com/Compania-Nationala-Romtehnica-SA/36067820,,COMPANHIA BRASILEIRA DE CARTUCHOS CBC,93063000,"9 PACKAGE 81.100 PCS OF 12,7X99MM (. 50) CARTRIDGES 4BALLX1TRACER CARTRIDGES FOR WEAPONS, IN ERT PROJECTILE IMO 1.4C UN 0339",1.0,12804.0,True
706,2014-10-15,HS Code (4-digit): 9306,Fischer & Rechsteiner Do Brasil,"R. do Retiro, 432 - Parque do Colégio, Jundiaí - SP, Brazil",,,,https://panjiva.com/Fischer-Rechsteiner-Do-Brasil/44909478,,Transcargo Argentina S.A.,"Avenida Domingo Faustino Sarmiento 94, Chivilcoy, Buenos Aires, Argentina",info@transcargoarg.com.ar,+54 9 11 5218 7500,transcargoarg.com.ar,https://panjiva.com/Transcargo-Argentina-S-A/1296900,"Manufacturer, Logistics, Wholesale",FISCHER & RECHSTEINER DO BRASIL,93062900,"ONE 20´ X 8´ X 8´6"" GENERAL PU 20 BUNDLES 2 DRUMS LEAD SHOT # 5 1 DRUM LEAD SHOT # 6 5 DRUMS LEAD SHOT # 7 10 DRUMS LEAD SHOT # 7 1/2 1 DRUM LEAD SHOT # 8 1 DRUM LEAD SHOT # 11",1.0,20500.0,True
707,2014-10-15,HS Code (4-digit): 9306,Fischer & Rechsteiner Do Brasil,"R. do Retiro, 432 - Parque do Colégio, Jundiaí - SP, Brazil",,,,https://panjiva.com/Fischer-Rechsteiner-Do-Brasil/44909478,,Transcargo Argentina S.A.,"Avenida Domingo Faustino Sarmiento 94, Chivilcoy, Buenos Aires, Argentina",info@transcargoarg.com.ar,+54 9 11 5218 7500,transcargoarg.com.ar,https://panjiva.com/Transcargo-Argentina-S-A/1296900,"Manufacturer, Logistics, Wholesale",FISCHER & RECHSTEINER DO BRASIL,93062900,"ONE 20´ X 8´ X 8´6"" GENERAL PU 20 BUNDLES 20 DRUMS LEAD SHOT # 7 1/2",1.0,20500.0,True
709,2014-10-11,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Simtex International,Belgium,,,,https://panjiva.com/Simtex-International/36074908,,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,UNPRIMED SHOTSHELLS,1.0,5428.0,True
710,2014-09-30,HS Code (4-digit): 9306,Brasiliense Group,"Av. Mercedes Benz, 170 - 1 E 2 ANDARES - Distrito Industrial, Campinas - SP, 13054-750, Brazil",,,,https://panjiva.com/Brasiliense-Group/39584318,,Mellohawk Logistics Inc.,United States,,,,https://panjiva.com/Mellohawk-Logistics-Inc/36046768,Logistics,BRASILIENSE GROUP,93060000,18 SKIDS WITH 2670 BOXES 120 BOXES WITH DXS BRONZE MPK MA OR PAINTBALLS 1200 BOXES WITH SCORPION ORANGE PAINTBALLS1200 BOXES WITH SCORPION YELLOW PAINTBALLS 150 BOXES WITH SECOND PAINTBALLS,2.0,19568.0,True
711,2014-09-26,HS Code (4-digit): 9306,Fischer & Rechsteiner Do Brasil,"R. do Retiro, 432 - Parque do Colégio, Jundiaí - SP, Brazil",,,,https://panjiva.com/Fischer-Rechsteiner-Do-Brasil/44909478,,Transcargo Argentina S.A.,"Avenida Domingo Faustino Sarmiento 94, Chivilcoy, Buenos Aires, Argentina",info@transcargoarg.com.ar,+54 9 11 5218 7500,transcargoarg.com.ar,https://panjiva.com/Transcargo-Argentina-S-A/1296900,"Manufacturer, Logistics, Wholesale",FISCHER & RECHSTEINER DO BRASIL,93062900,"ONE 20´ X 8´ X 8´6"" GENERAL PU 20 BUNDLES LEAD SHOT # 5 (5 DRUMS) LEAD SHOT # 7 (5 DRUMS) LEAD SHOT # 7 1/2 (10 DRUMS)",1.0,20500.0,True
712,2014-09-20,HS Code (4-digit): 9306,Dhl Danzas Air & Ocean,"R. Quinze de Novembro, 119 - Centro, Santos - SP, 11010-151, Brazil",,,,https://panjiva.com/Dhl-Danzas-Air-Ocean/39583569,Logistics,Dhl Danzas Air & Ocean,Slovakia,,,,https://panjiva.com/Dhl-Danzas-Air-Ocean/44915044,Logistics,DHL DANZAS AIR & OCEAN,93069000,12 PALLETS 300 CARTON BOXES OF 1 500 000 M13 LINKS FOR AMMUNIT:IONS 7.62 X 51 MM NATO,1.0,6750.0,True
713,2014-09-14,HS Code (4-digit): 9306,Dhl Danzas Air & Ocean,"R. Quinze de Novembro, 119 - Centro, Santos - SP, 11010-151, Brazil",,,,https://panjiva.com/Dhl-Danzas-Air-Ocean/39583569,Logistics,Dhl Danzas Air & Ocean,Slovakia,,,,https://panjiva.com/Dhl-Danzas-Air-Ocean/44915044,Logistics,DHL DANZAS AIR & OCEAN,93069000,10 PALLETS 240 CARTON BOXES OF 2 400 000 M27 LINKS FOR AMMUNIT:IONS 5.56X45 MM,1.0,5280.0,True
714,2014-09-13,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Atlantic Integrated Freight Srl,"Strada Comunale Virgo Potens, 25, 15057 Tortona Alessandria, Italy",,,,https://panjiva.com/Atlantic-Integrated-Freight-Srl/44912849,Logistics,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,1 40´H/C 22 PALLET 540 CARTON BOX UNPRIMED SHOTSHELLS,2.0,9720.0,True
715,2014-09-10,HS Code (4-digit): 9306,Walsywa Ind E Comercio De Produtos Metalurgicos Ltda,"R. Nossa Sra. Da Paz, Balneário Piçarras - SC, 88380-000, Brazil",,,,https://panjiva.com/Walsywa-Ind-E-Comercio-De-Produtos-Metalurgicos-Ltda/36028031,Manufacturer,"Yibin Yili Group Co., Ltd.","Mannargudi, Tamil Nadu, India",,,,https://panjiva.com/Yibin-Yili-Group-Co-Ltd/36060576,,FULL COMEX TRADING SA,93063000,1X20ST CONTAINER 20 PALLETS TOOL ACCESSORIES (POWERLOADS),1.0,9492.0,True
716,2014-09-10,HS Code (4-digit): 9306,Walsywa Ind E Comercio De Produtos Metalurgicos Ltda,"R. Nossa Sra. Da Paz, Balneário Piçarras - SC, 88380-000, Brazil",,,,https://panjiva.com/Walsywa-Ind-E-Comercio-De-Produtos-Metalurgicos-Ltda/36028031,Manufacturer,"Yibin Yili Group Co., Ltd.","Mannargudi, Tamil Nadu, India",,,,https://panjiva.com/Yibin-Yili-Group-Co-Ltd/36060576,,CAPITAL TRADE IMPORTACAO E EXPORTACAO LTDA,93063000,25 PACKAGES TOOL ACCESSORIES POWERLOADS),1.0,10193.0,True
717,2014-09-10,HS Code (4-digit): 9306,Walsywa Ind E Comercio De Produtos Metalurgicos Ltda,"R. Nossa Sra. Da Paz, Balneário Piçarras - SC, 88380-000, Brazil",,,,https://panjiva.com/Walsywa-Ind-E-Comercio-De-Produtos-Metalurgicos-Ltda/36028031,Manufacturer,"Yibin Yili Group Co., Ltd.","Mannargudi, Tamil Nadu, India",,,,https://panjiva.com/Yibin-Yili-Group-Co-Ltd/36060576,,FULL COMEX TRADING SA,93063000,1X20ST CONTAINER 24 PALLETS TOOL ACCESSORIES (POWERLOADS),1.0,10056.0,True
718,2014-09-10,HS Code (4-digit): 9306,Walsywa Ind E Comercio De Produtos Metalurgicos Ltda,"R. Nossa Sra. Da Paz, Balneário Piçarras - SC, 88380-000, Brazil",,,,https://panjiva.com/Walsywa-Ind-E-Comercio-De-Produtos-Metalurgicos-Ltda/36028031,Manufacturer,"Yibin Yili Group Co., Ltd.","Mannargudi, Tamil Nadu, India",,,,https://panjiva.com/Yibin-Yili-Group-Co-Ltd/36060576,,FULL COMEX TRADING SA,93063000,26 PALLETS TOOL ACCESSORIES (POWERLOADS),1.0,10682.0,True
719,2014-09-05,HS Code (4-digit): 9306,Delmar Locksley International,"Rua Carlos Petit, 161 - Vila Mariana, São Paulo - SP, 04110-000, Brazil",,,,https://panjiva.com/Delmar-Locksley-International/25380426,,Delmar International Logistics,"Hong Kong Island, Hong Kong",,,,https://panjiva.com/Delmar-International-Logistics/36058270,Logistics,DELMAR LOCKSLEY INTERNATIONAL,93060000,8 PACKAGES-625 BOXES PLASTIC BALL,1.0,12473.0,True
720,2014-09-03,HS Code (4-digit): 9306,Fischer & Rechsteiner Do Brasil,"R. do Retiro, 432 - Parque do Colégio, Jundiaí - SP, Brazil",,,,https://panjiva.com/Fischer-Rechsteiner-Do-Brasil/44909478,,Transcargo Argentina S.A.,"Avenida Domingo Faustino Sarmiento 94, Chivilcoy, Buenos Aires, Argentina",info@transcargoarg.com.ar,+54 9 11 5218 7500,transcargoarg.com.ar,https://panjiva.com/Transcargo-Argentina-S-A/1296900,"Manufacturer, Logistics, Wholesale",FISCHER & RECHSTEINER DO BRASIL,93062900,"ONE 20´ X 8´ X 8´6"" GENERAL PU 20 BUNDLES 20 DRUMS LEAD SHOT # 7 1/2",1.0,20500.0,True
721,2014-09-03,HS Code (4-digit): 9306,Fischer & Rechsteiner Do Brasil,"R. do Retiro, 432 - Parque do Colégio, Jundiaí - SP, Brazil",,,,https://panjiva.com/Fischer-Rechsteiner-Do-Brasil/44909478,,Transcargo Argentina S.A.,"Avenida Domingo Faustino Sarmiento 94, Chivilcoy, Buenos Aires, Argentina",info@transcargoarg.com.ar,+54 9 11 5218 7500,transcargoarg.com.ar,https://panjiva.com/Transcargo-Argentina-S-A/1296900,"Manufacturer, Logistics, Wholesale",FISCHER & RECHSTEINER DO BRASIL,93062900,"ONE 20´ X 8´ X 8´6"" GENERAL PU 20 BUNDLES LEAD SHOT # 5 (4 DRUMS) LEAD SHOT # 7 (5 DRUMS) LEAD SHOT # 7 1/2 (10 DRUMS) LEAD SHOT # 8 (1 DRUM)",1.0,20500.0,True
722,2014-09-02,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Simtex International,Belgium,,,,https://panjiva.com/Simtex-International/36074908,,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,UNPRIMED SHOTSHELLS,1.0,5787.0,True
723,2014-09-02,HS Code (4-digit): 9306,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Simtex International,Belgium,,,,https://panjiva.com/Simtex-International/36074908,,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93062900,25MM PISTON SKEET WADS,1.0,4307.0,True
724,2014-08-25,HS Code (4-digit): 9306,Db Schenker,"R. Geraldo Flausino Gomes, 78 - ANDAR 12 E 13 - Itaim Bibi, São Paulo - SP, 04575-060, Brazil",,,,https://panjiva.com/Db-Schenker/36075180,Logistics,Db Schenker,"Jalan Karang Bolong 2 No.1, Pademangan, North Jakarta City, Jakarta 14430, Indonesia",,+62 21 78843788,,https://panjiva.com/Db-Schenker/36064180,,DB SCHENKER,93063000,"3 X 20´GP CONTAINER 30 PACKAGES UNPRIMED CARTRIDGE CASES 5,56X45 515.000 PCS",3.0,22262.0,True
